"",,0,CGS3,,Code group synchronization status for,0x0,R
"",,,,,Lane 3. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
0x4B4,LINK_STATUS4,7,BDE4,,Bad disparity errors status for Lane 4. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,6,NIT4,,Not in table errors status for Lane 4. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,5,UEK4,,Unexpected K character errors status for,0x0,R
"",,,,,Lane 4. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
"",,4,ILD4,,Interlane deskew status for Lane 4. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Deskew failed.,,
"",,,,1,Deskew achieved.,,
"",,3,ILS4,,Initial lane synchronization status for Lane 4.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,2,CKS4,,Computed checksum status for Lane 4.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Checksum is incorrect.,,
"",,,,1,Checksum is correct.,,
"",,1,FS4,,Frame synchronization status for Lane 4.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,0,CGS4,,Code group synchronization status for,0x0,R
"",,,,,Lane 4. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
0x4B5,LINK_STATUS5,7,BDE5,,Bad disparity errors status for Lane 5. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,6,NIT5,,Not in table errors status for Lane 5. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,5,UEK5,,Unexpected K character errors status for,0x0,R
"",,,,,Lane 5. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,4,ILD5,,Interlane deskew status for Lane 5. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Deskew failed.,,
"",,,,1,Deskew achieved.,,
"",,3,ILS5,,Initial lane synchronization status for Lane 5.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,2,CKS5,,Computed checksum status for Lane 5.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Checksum is incorrect.,,
"",,,,1,Checksum is correct.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
"",,1,FS5,,Frame synchronization status for Lane 5.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,0,CGS5,,Code group synchronization status for,0x0,R
"",,,,,Lane 5. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
0x4B6,LINK_STATUS6,7,BDE6,,Bad disparity errors status for Lane 6. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,6,NIT6,,Not in table errors status for Lane 6. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,5,UEK6,,Unexpected K character errors status for,0x0,R
"",,,,,Lane 6. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,4,ILD6,,Interlane deskew status for Lane 6. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Deskew failed.,,
"",,,,1,Deskew achieved.,,
"",,3,ILS6,,Initial lane synchronization status for Lane 6.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,2,CKS6,,Computed checksum status for Lane 6.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Checksum is incorrect.,,
"",,,,1,Checksum is correct.,,
"",,1,FS6,,Frame synchronization status for Lane 6.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,0,CGS6,,Code group synchronization status for,0x0,R
"",,,,,Lane 6. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
0x4B7,LINK_STATUS7,7,BDE7,,Bad disparity errors status for Lane 7. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,6,NIT7,,Not in table errors status for Lane 7. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,5,UEK7,,Unexpected K character errors status Lane 7.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,4,ILD7,,Interlane deskew status for Lane 7. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Deskew failed.,,
"",,,,1,Deskew achieved.,,
"",,3,ILS7,,Initial lane synchronization status for Lane 7.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,2,CKS7,,Computed checksum status for Lane 7.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Checksum is incorrect.,,
"",,,,1,Checksum is correct.,,
"",,1,FS7,,Frame synchronization status for Lane 7.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,0,CGS7,,Code group synchronization status for,0x0,R
"",,,,,Lane 7. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
0x4B8,JESD_IRQ_ENABLEA,7,EN_BDE,,Bad disparity error counter. This control is,0x0,R/W
"",,,,,paged by the LINK_PAGE control in,,
"",,,,,Register 0x300.,,
"",,6,EN_NIT,,Not in table error counter. This control is,0x0,R/W
"",,,,,paged by the LINK_PAGE control in,,
"",,,,,Register 0x300.,,
"",,5,EN_UEK,,Unexpected K error counter. This control is,0x0,R/W
"",,,,,paged by the LINK_PAGE control in,,
"",,,,,Register 0x300.,,
"",,4,EN_ILD,,Interlane deskew. This control is paged by,0x0,R/W
"",,,,,the LINK_PAGE control in Register 0x300.,,
"",,3,EN_ILS,,Initial lane synchronization. This control is,0x0,R/W
"",,,,,paged by the LINK_PAGE control in,,
"",,,,,Register 0x300.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
"",,2,EN_CKS,,Good checksum. This bit compares two,0x0,R/W
"",,,,,checksums: the checksum that the trans-,,
"",,,,,mitter sent over the link during the ILAS,,
"",,,,,and the checksum that the receiver,,
"",,,,,calculated from the ILAS data that the,,
"",,,,,transmitter sent over the link. The checksum,,
"",,,,,IRQ only looks at data sent by the trans-,,
"",,,,,mitter and not the checksum programmed,,
"",,,,,into Register 0x45D. This control is paged,,
"",,,,,by the LINK_PAGE control in Register 0x300.,,
"",,1,EN_FS,,Frame synchronization. This control is,0x0,R/W
"",,,,,paged by the LINK_PAGE control in,,
"",,,,,Register 0x300.,,
"",,0,EN_CGS,,Code group synchronization. This control,0x0,R/W
"",,,,,is paged by the LINK_PAGE control in,,
"",,,,,Register 0x300.,,
0x4B9,JESD_IRQ_ENABLEB,[7:1],RESERVED,,Reserved.,0x0,R
"",,0,EN_ILAS,,Configuration mismatch (checked for Lane 0,0x0,R/W
"",,,,,only). The ILAS IRQ compares the two sets,,
"",,,,,of ILAS data obtained by the receiver. The,,
"",,,,,first set of data is the ILAS data sent over,,
"",,,,,the JESD204B link by the transmitter. The,,
"",,,,,second set of data is the ILAS data,,
"",,,,,programmed into the receiver via the SPI,,
"",,,,,(Register 0x450 to Register 0x45D). If any,,
"",,,,,"of the data differs, the IRQ is triggered. All",,
"",,,,,"of the ILAS data, including the checksum,",,
"",,,,,is compared. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
0x4BA,JESD_IRQ_STATUSA,7,IRQ_BDE,,Bad disparity error counter. This control is,0x0,R/W
"",,,,,paged by the LINK_PAGE control in,,
"",,,,,Register 0x300.,,
"",,6,IRQ_NIT,,Not in table error counter. This control is,0x0,R/W
"",,,,,paged by the LINK_PAGE control in,,
"",,,,,Register 0x300.,,
"",,5,IRQ_UEK,,Unexpected K error counter. This control is,0x0,R/W
"",,,,,paged by the LINK_PAGE control in,,
"",,,,,Register 0x300.,,
"",,4,IRQ_ILD,,Interlane deskew. This control is paged by,0x0,R/W
"",,,,,the LINK_PAGE control in Register 0x300.,,
"",,3,IRQ_ILS,,Initial lane synchronization. This control is,0x0,R/W
"",,,,,paged by the LINK_PAGE control in,,
"",,,,,Register 0x300.,,
"",,2,IRQ_CKS,,Good checksum. This control is paged by,0x0,R/W
"",,,,,the LINK_PAGE control in Register 0x300.,,
"",,1,IRQ_FS,,Frame synchronization. This control is,0x0,R/W
"",,,,,paged by the LINK_PAGE control in,,
"",,,,,Register 0x300.,,
"",,0,IRQ_CGS,,Code group synchronization. This control,0x0,R/W
"",,,,,is paged by the LINK_PAGE control in,,
"",,,,,Register 0x300.,,
0x4BB,JESD_IRQ_STATUSB,[7:1],RESERVED,,Reserved.,0x0,R
"",,0,IRQ_ILAS,,Configuration mismatch (checked for Lane 0,0x0,R/W
"",,,,,only). This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
0x4BC,IRQ_OUTPUT_MUX_,[7:1],RESERVED,,Reserved.,0x0,R
"",JESD,0,MUX_JESD_IRQ,,Selects which IRQ pin is connected to the,0x0,R/W
"",,,,,JESD204B IRQx sources.,,
"",,,,0,Route the IRQ trigger signal to the IRQ0 pin.,,
"",,,,1,Route the IRQ trigger signal to the IRQ1 pin.,,
0x580,BE_SOFT_OFF_,7,BE_SOFT_OFF_,,Must be 1 to use soft off/on. This control is,0x0,R/W
"",GAIN_CTRL,,GAIN_EN,,paged by the MAINDAC_PAGE control in,,
"",,,,,Register 0x008.,,
"",,[6:3],RESERVED,,Reserved.,0x0,R
"",,[2:0],BE_GAIN_RAMP_,,Sets ramp rate. The gain ramps from 0 to 1,0x0,R/W
"",,,RATE,,(or 1 to 0) in 32 steps over 2(CODE + 8) DAC,,
"",,,,,clock periods. This control is paged by the,,
"",,,,,MAINDAC_PAGE control in Register 0x008.,,
0x581,BE_SOFT_OFF_,7,ENA_SHORT_,,Enable short PA error soft off. This control,0x1,R/W
"",ENABLE,,PAERR_SOFTOFF,,is paged by the MAINDAC_PAGE control in,,
"",,,,,Register 0x008.,,
"",,6,ENA_LONG_,,Enable long PA error soft off. This control is,0x1,R/W
"",,,PAERR_SOFTOFF,,paged by the MAINDAC_PAGE control in,,
"",,,,,Register 0x008.,,
"",,[5:4],RESERVED,,Reserved.,0x0,R
"",,3,ENA_JESD_ERR_,,Enable JESD204B side error soft off. This,0x0,R/W
"",,,SOFTOFF,,control is paged by the MAINDAC_PAGE,,
"",,,,,control in Register 0x008.,,
"",,2,ROTATE_SOFT_,,"When set to 1, the synchronization logic",0x1,R/W
"",,,OFF_EN,,rotation triggers the DAC output soft off.,,
"",,,,,"Register 0x03B, Bit 0 must also be high. This",,
"",,,,,control is paged by the MAINDAC_PAGE,,
"",,,,,control in Register 0x008.,,
"",,1,TXEN_SOFT_OFF_E,,"When set to 1, a TXENx falling edge",0x1,R/W
"",,,N,,triggers the DAC output soft off. This,,
"",,,,,control is paged by the MAINDAC_PAGE,,
"",,,,,control in Register 0x008.,,
"",,0,SPI_SOFT_OFF_EN,,Force a soft off when gain is 1. This control,0x0,R/W
"",,,,,is paged by the MAINDAC_PAGE control in,,
"",,,,,Register 0x008.,,
0x582,BE_SOFT_ON_,7,SPI_SOFT_ON_EN,,Force a soft on when gain is 0. This control,0x0,R/W
"",ENABLE,,,,is paged by the MAINDAC_PAGE control in,,
"",,,,,Register 0x008.,,
"",,6,LONG_LEVEL_,,"When set to 1, this bit enables the long",0x1,R/W
"",,,SOFTON_EN,,level soft on. This control is paged by the,,
"",,,,,MAINDAC_PAGE control in Register 0x008.,,
"",,[5:0],RESERVED,,Reserved.,0x0,R/W
0x583,LONG_PA_THRES_,[7:0],LONG_PA_,,Long average power threshold for,0x0,R/W
"",LSB,,THRESHOLD[7:0],,comparison. This control is paged by the,,
"",,,,,MAINDAC_PAGE control in Register 0x008.,,
0x584,LONG_PA_THRES_,[7:5],RESERVED,,Reserved.,0x0,R
"",MSB,[4:0],LONG_PA_,,Long average power threshold for,0x0,R/W
"",,,THRESHOLD[12:8],,comparison. This control is paged by the,,
"",,,,,MAINDAC_PAGE control in Register 0x008.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
0x585,LONG_PA_CONTROL,7,LONG_PA_ENABLE,,Enable long average power calculation and,0x0,R/W
"",,,,,error detection. This control is paged by the,,
"",,,,,MAINDAC_PAGE control in Register 0x008.,,
"",,[6:4],RESERVED,,Reserved.,0x0,R
"",,[3:0],LONG_PA_AVG_,,Sets length of long PA averaging time. This,0x0,R/W
"",,,TIME,,control is paged by the MAINDAC_PAGE,,
"",,,,,control in Register 0x008. Averaging time =,,
"",,,,,29 + LONG_PA_AVG_TIME (PA clock periods).,,
"",,,,,A PA clock period is calculated by the,,
"",,,,,following:,,
"",,,,,"If the main interpolation is >1×, PA clock",,
"",,,,,period = 4 × main interpolation × DAC,,
"",,,,,clock period.,,
"",,,,,"If channel interpolation is >1×, PA clock",,
"",,,,,period = 8 × main interpolation × DAC,,
"",,,,,clock period.,,
"",,,,,"Otherwise, PA clock period = 32 × DAC",,
"",,,,,clock period.,,
0x586,LONG_PA_POWER_,[7:0],LONG_PA_,,Long average power readback. Power,0x0,R
"",LSB,,POWER[7:0],,detected at data bus = I2 + Q2. The data,,
"",,,,,bus calculation only uses the 6 MSBs of the,,
"",,,,,I and Q data bus samples. This control is,,
"",,,,,paged by the MAINDAC_PAGE control in,,
"",,,,,Register 0x008.,,
0x587,LONG_PA_POWER_,[7:5],RESERVED,,Reserved.,0x0,R
"",MSB,[4:0],LONG_PA_,,Long average power readback. Power,0x0,R
"",,,POWER[12:8],,detected at data bus = I2 + Q2. The data,,
"",,,,,bus calculation only uses the 6 MSBs of the,,
"",,,,,I and Q data bus samples. This control is,,
"",,,,,paged by the MAINDAC_PAGE control in,,
"",,,,,Register 0x008.,,
0x588,SHORT_PA_THRES_,[7:0],SHORT_PA_,,Short average power threshold for,0x0,R/W
"",LSB,,THRESHOLD[7:0],,comparison. This control is paged by the,,
"",,,,,MAINDAC_PAGE control in Register 0x008.,,
0x589,SHORT_PA_THRES_,[7:5],RESERVED,,Reserved.,0x0,R
"",MSB,[4:0],SHORT_PA_,,Short average power threshold for,0x0,R/W
"",,,THRESHOLD[12:8],,comparison. This control is paged by the,,
"",,,,,MAINDAC_PAGE control in Register 0x008.,,
0x58A,SHORT_PA_,7,SHORT_PA_ENABLE,,Enable short average power calculation and,0x0,R/W
"",CONTROL,,,,error detection. This control is paged by the,,
"",,,,,MAINDAC_PAGE control in Register 0x008.,,
"",,[6:2],RESERVED,,Reserved.,0x0,R
"",,[1:0],SHORT_PA_AVG_,,Sets length of short PA averaging. This,0x0,R/W
"",,,TIME,,control is paged by the MAINDAC_PAGE,,
"",,,,,control in Register 0x008. Averaging time =,,
"",,,,,2SHORT_PA_AVG_TIME (PA clock periods). A PA,,
"",,,,,clock period is calculated by the following:,,
"",,,,,"If the main interpolation is >1×, PA clock",,
"",,,,,period = 4 × main interpolation × DAC,,
"",,,,,clock period.,,
"",,,,,"If channel interpolation is >1×, PA clock",,
"",,,,,period = 8 × main interpolation × DAC,,
"",,,,,clock period.,,
"",,,,,"Otherwise, PA clock period = 32 × DAC",,
"",,,,,clock period.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
0x58B,SHORT_PA_POWER_,[7:0],SHORT_PA_,,Short average power readback. Power,0x0,R
"",LSB,,POWER[7:0],,detected at data bus = I2 + Q2. The data,,
"",,,,,bus calculation only uses the 6 MSBs of the,,
"",,,,,I and Q data bus samples. This control is,,
"",,,,,paged by the MAINDAC_PAGE control in,,
"",,,,,Register 0x008.,,
0x58C,SHORT_PA_POWER_,[7:5],RESERVED,,Reserved.,0x0,R
"",MSB,[4:0],SHORT_PA_,,Short average power readback. Power,0x0,R
"",,,POWER[12:8],,detected at data bus = I2 + Q2. The data,,
"",,,,,bus calculation only uses the 6 MSBs of the,,
"",,,,,I and Q data bus samples. This control is,,
"",,,,,paged by the MAINDAC_PAGE control in,,
"",,,,,Register 0x008.,,
0x58D,TXEN_SM_0,[7:1],RESERVED,,Reserved.,0x1,R/W
"",,0,ENA_TXENSM,,Enable TXEN state machine. This control is,0x0,R/W
"",,,,,paged by the MAINDAC_PAGE control in,,
"",,,,,Register 0x008.,,
0x596,BLANKING_CTRL,[7:4],RESERVED,,Reserved.,0x0,R
"",,3,SPI_TXEN,,"If ENA_SPI_TXEN (Bit 2 of this register) = 1,",0x0,R/W
"",,,,,the value of this register is the value of the,,
"",,,,,TXENx status. This control is paged by the,,
"",,,,,MAINDAC_PAGE control in Register 0x008.,,
"",,2,ENA_SPI_TXEN,,Enable TXENx control via the SPI by setting,0x0,R/W
"",,,,,this bit to 1. This control is paged by the,,
"",,,,,MAINDAC_PAGE control in Register 0x008.,,
"",,[1:0],RESERVED,,Reserved.,0x0,R
0x597,JESD_PA_INT0,[7:0],JESD_PA_INT_,,Each bit enables a JESD204B PA interrupt.,0x0,R/W
"",,,CNTRL[7:0],,Bit 8 = CGS.,,
"",,,,,Bit 7 = frame sync.,,
"",,,,,Bit 6 = good check sum.,,
"",,,,,Bit 5 = initial lane sync.,,
"",,,,,Bit 4 = interlane deskew.,,
"",,,,,Bit 3 = bad disparity error counter.,,
"",,,,,Bit 2 = NIT error counter.,,
"",,,,,Bit 1= UEK error counter.,,
"",,,,,Bit 0 = lane FIFO overflow or underflow.,,
0x598,JESD_PA_INT1,[7:1],RESERVED,,Reserved.,0x0,R
"",,0,JESD_PA_INT_,,Each bit enables a JESD204B PA interrupt.,0x0,R/W
"",,,CNTRL[8],,Bit 8 = CGS,,
"",,,,,Bit 7 = frame sync.,,
"",,,,,Bit 6 = good check sum.,,
"",,,,,Bit 5 = initial lane sync.,,
"",,,,,Bit 4 = interlane deskew.,,
"",,,,,Bit 3 = bad disparity error counter.,,
"",,,,,Bit 2 = NIT error counter.,,
"",,,,,Bit 1= UEK error counter.,,
"",,,,,Bit 0 = lane FIFO overflow or underflow.,,
0x599,TXEN_FLUSH_CTRL0,[7:1],RESERVED,,Reserved.,0x0,R
"",,0,SPI_FLUSH_EN,,Enable datapath flush. This control is,0x1,R/W
"",,,,,paged by the MAINDAC_PAGE control in,,
"",,,,,Register 0x008.,,
0x705,NVM_LOADER_EN,[7:1],RESERVED,,Reserved.,0x0,R
"",,0,NVM_BLR_EN,,Enable bootloader. This bit self clears when,0x0,R/W
"",,,,,the boot loader completes or fails.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
0x790,DACPLL_PDCTRL0,7,PLL_PD5,,PLL power-down control. Write this bit to 1,0x0,R/W
"",,,,,"if bypassing the PLL. If using the PLL, keep",,
"",,,,,this value at default (0).,,
"",,[6:4],PLL_PD4,,PLL power-down control. Write this bit to 1,0x0,R/W
"",,,,,"if bypassing the PLL. If using the PLL, keep",,
"",,,,,this value at default (0).,,
"",,3,PLL_PD3,,PLL power-down control. Write this bit to 1,0x0,R/W
"",,,,,"if bypassing the PLL. If using the PLL, keep",,
"",,,,,this value default (0).,,
"",,2,PLL_PD2,,PLL power-down control. Write this bit to 1,0x0,R/W
"",,,,,"if bypassing the PLL. If using the PLL, keep",,
"",,,,,this value at default (0).,,
"",,1,PLL_PD1,,PLL power-down control. Write this bit to 1,0x1,R/W
"",,,,,"if bypassing the PLL. If using the PLL, write",,
"",,,,,this bit to 0.,,
"",,0,PLL_PD0,,PLL power-down control. Write this bit to 1,0x0,R/W
"",,,,,"if bypassing the PLL. If using the PLL, keep",,
"",,,,,this value at default (0).,,
0x791,DACPLL_PDCTRL1,[7:5],RESERVED,,Reserved.,0x0,R/W
"",,4,PLL_PD10,,PLL power-down control. Write this bit to 1,0x0,R/W
"",,,,,"if bypassing the PLL. If using the PLL, keep",,
"",,,,,this value at default (0).,,
"",,3,PLL_PD9,,PLL power-down control. Write this bit to 1,0x0,R/W
"",,,,,"if bypassing the PLL. If using the PLL, keep",,
"",,,,,this value at default (0).,,
"",,2,PLL_PD8,,PLL power-down control. Write this bit to 1,0x0,R/W
"",,,,,"if bypassing the PLL. If using the PLL, keep",,
"",,,,,this value at default (0).,,
"",,1,PLL_PD7,,PLL power-down control. Write this bit to 1,0x0,R/W
"",,,,,"if bypassing the PLL. If using the PLL, keep",,
"",,,,,this value at default (0).,,
"",,0,PLL_PD6,,PLL power-down control. Write this bit to 1,0x0,R/W
"",,,,,"if bypassing the PLL. If using the PLL, keep",,
"",,,,,this value at default (0).,,
0x792,DACPLL_CTRL0,[7:2],RESERVED,,Reserved.,0x0,R
"",,1,D_CAL_RESET,,Resets VCO calibration.,0x1,R/W
"",,0,D_RESET_VCO_DIV,,Setting this high holds the VCO output,0x0,R/W
"",,,,,divider in reset. This has the effect of,,
"",,,,,turning off the input (and output) of the,,
"",,,,,ADC clock driver.,,
0x793,DACPLL_CTRL1,[7:2],RESERVED,,Reserved.,0x0,R
"",,[1:0],M_DIVIDER−1,,Programmable predivider value for PFD (in,0x0,R/W
"",,,,,n − 1 notation). M_DIVIDER = PLL,,
"",,,,,reference clock/PFD frequency. For,,
"",,,,,"optimal spectral performance, choose an",,
"",,,,,M divider setting that selects a high PFD,,
"",,,,,frequency within the allowable PFD range.,,
"",,,,0,Divide by 1.,,
"",,,,1,Divide by 2.,,
"",,,,10,Divide by 3.,,
"",,,,11,Divide by 4.,,
0x794,DACPLL_CTRL2,[7:6],RESERVED,,Reserved.,0x0,R/W
"",,[5:0],DACPLL_CP,,Charge pump current control. Charge,0x4,R/W
"",,,,,pump current = 100 μA + code × 100 μA.,,
0x795,DACPLL_CTRL3,[7:4],RESERVED,,Reserved.,0x0,R/W
"",,[3:0],D_CP_CALBITS,,DAC PLL optimization control.,0x8,R/W
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
0x796,DACPLL_CTRL4,[7:4],PLL_CTRL0,,DAC PLL optimization control.,0xD,R/W
"",,[3:0],RESERVED,,Reserved.,0x2,R/W
0x797,DACPLL_CTRL5,[7:6],RESERVED,,Reserved.,0x0,R/W
"",,[5:0],PLL_CTRL1,,DAC PLL optimization control.,0x20,R/W
0x798,DACPLL_CTRL6,7,RESERVED,,Reserved.,0x0,R
"",,6,PLL_CTRL3,,DAC PLL optimization control.,0x0,R/W
"",,[5:0],PLL_CTRL2,,DAC PLL optimization control.,0x1C,R/W
0x799,DACPLL_CTRL7,[7:6],ADC_CLK_DIVIDER,,ADC clock output divider.,0x0,R/W
"",,,,0,Divide by 1.,,
"",,,,1,Divide by 2.,,
"",,,,10,Divide by 3.,,
"",,,,11,Divide by 4.,,
"",,[5:0],N_DIVIDER,,Programmable divide by N value from,0x8,R/W
"",,,,,2 to 50. N_DIVIDER = (DAC frequency ×,,
"",,,,,M_DIVIDER)/(8 × reference clock frequency).,,
0x7A0,DACPLL_CTRL9,[7:6],RESERVED,,Reserved.,0x2,R/W
"",,5,D_EN_VAR_FINE_,,DAC PLL control.,0x0,R/W
"",,,PRE,,,,
"",,[4:3],RESERVED,,Reserved.,0x2,R/W
"",,2,D_EN_VAR_,,DAC PLL control.,0x0,R/W
"",,,COARSE_PRE,,,,
"",,[1:0],RESERVED,,Reserved.,0x0,R/W
0x7A2,DACPLL_CTRL10,7,RESERVED,,Reserved.,0x0,R
"",,[6:5],D_REGULATOR_,,DAC PLL optimization control.,0x1,R/W
"",,,CAL_WAIT,,,,
"",,[4:3],D_VCO_CAL_WAIT,,DAC PLL optimization control.,0x2,R/W
"",,[2:1],D_VCO_CAL_,,DAC PLL optimization control.,0x2,R/W
"",,,CYCLES,,,,
"",,0,RESERVED,,Reserved.,0x1,R/W
0x7B5,PLL_STATUS,[7:1],RESERVED,,Reserved.,0x0,R
"",,0,PLL_LOCK,,DAC PLL lock status.,0x0,R
0x800,DDSM_HOPF_CTRL,[7:6],DDSM_HOPF_,,Frequency switch mode. This control is,0x0,R/W
"",,,MODE,,paged by the MAINDAC_PAGE control in,,
"",,,,,Register 0x008.,,
"",,,,0,Phase continuous switch. Changes,,
"",,,,,"frequency tuning word, and the phase",,
"",,,,,accumulator continues to accumulate to,,
"",,,,,the new FTW.,,
"",,,,1,Phase discontinuous switch. Changes the,,
"",,,,,frequency tuning word and resets the,,
"",,,,,phase accumulator.,,
"",,,,10,Phase coherent switch. This mode starts all,,
"",,,,,32 NCO phase accumulators to begin,,
"",,,,,counting simultaneously and all continue,,
"",,,,,counting regardless of which individual,,
"",,,,,NCO output is selected.,,
"",,5,RESERVED,,Reserved.,0x0,R/W
"",,[4:0],DDSM_HOPF_SEL,,Hopping frequency selection control.,0x0,R/W
"",,,,,Enter the number of the FTW (from FTW 0,,
"",,,,,to FTW31) to select the output of that,,
"",,,,,NCO. This control is paged by the,,
"",,,,,MAINDAC_PAGE control in Register 0x008.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
0x806,DDSM_HOPF_,[7:0],DDSM_HOPF_,,Hopping frequency FTW1. This control is,0x0,R/W
